"little_n" "big_n" "statistic" "mean" "median" "sd"
10 990 "shannon" 2.2639570949265 2.30258509299405 0.0715239815711552
10 990 "unique" 9.724 10 0.506043555516798
10 1000 "simpson" 0.8949 0.9 0.0104354635210373
10 1000 "shannon" 2.26792502375937 2.30258509299405 0.0690307905938772
10 1000 "unique" 9.753 10 0.486032125715196
10 1010 "simpson" 0.89516 0.9 0.0101527078889072
10 1010 "shannon" 2.26955459718536 2.30258509299405 0.0674728205180597
10 1010 "unique" 9.764 10 0.475952235555768
10 1020 "simpson" 0.89448 0.9 0.0108095534804379
10 1020 "shannon" 2.26484119635755 2.30258509299405 0.0724082508630604
10 1020 "unique" 9.73 10 0.513189403011565
10 1030 "simpson" 0.89398 0.9 0.0109306486120027
10 1030 "shannon" 2.26137546045475 2.30258509299405 0.0734641817303927
10 1030 "unique" 9.705 10 0.521773176051863
10 1040 "simpson" 0.89592 0.9 0.00909044752673027
10 1040 "shannon" 2.27456360189241 2.30258509299405 0.0615765261074753
10 1040 "unique" 9.799 10 0.439080621061546
10 1050 "simpson" 0.89486 0.9 0.0104157999639436
10 1050 "shannon" 2.26747515564368 2.30258509299405 0.0695606412878172
10 1050 "unique" 9.749 10 0.492180090252782
10 1060 "simpson" 0.89474 0.9 0.0105851048386138
10 1060 "shannon" 2.26672968364874 2.30258509299405 0.0703716803588152
10 1060 "unique" 9.744 10 0.49669981951951
10 1070 "simpson" 0.89484 0.9 0.0103866396049098
10 1070 "shannon" 2.26750913545104 2.30258509299405 0.0686802829235929
10 1070 "unique" 9.75 10 0.483460167680579
10 1080 "simpson" 0.89412 0.9 0.0113469975920662
10 1080 "shannon" 2.26269108499448 2.30258509299405 0.0745908229891259
10 1080 "unique" 9.716 10 0.523084713614934
10 1090 "simpson" 0.89458 0.9 0.010579959146213
10 1090 "shannon" 2.26544803891637 2.30258509299405 0.0713318695527037
10 1090 "unique" 9.734 10 0.507446057725842
10 1100 "simpson" 0.89478 0.9 0.0102594764416541
10 1100 "shannon" 2.26692063789923 2.30258509299405 0.0684395625897747
10 1100 "unique" 9.745 10 0.483951659992202
10 1110 "simpson" 0.8944 0.9 0.0105428246286823
10 1110 "shannon" 2.2642866786131 2.30258509299405 0.0706671787538545
10 1110 "unique" 9.726 10 0.501173797374896
10 1120 "simpson" 0.89536 0.9 0.00955833467512842
10 1120 "shannon" 2.27068197768127 2.30258509299405 0.0647220860375794
10 1120 "unique" 9.771 10 0.461271906549455
10 1130 "simpson" 0.89492 0.9 0.00995453126433845
10 1130 "shannon" 2.26780473933028 2.30258509299405 0.0668517866733328
10 1130 "unique" 9.751 10 0.474577943255084
10 1140 "simpson" 0.89384 0.9 0.0111973112745775
10 1140 "shannon" 2.26066396826717 2.30258509299405 0.0740684196580615
10 1140 "unique" 9.701 10 0.521412380818555
10 1150 "simpson" 0.89452 0.9 0.0101820073302504
10 1150 "shannon" 2.26485954136457 2.30258509299405 0.0691626831408064
10 1150 "unique" 9.729 10 0.493763914034637
10 1160 "simpson" 0.89472 0.9 0.0103647975874606
10 1160 "shannon" 2.26624583572569 2.30258509299405 0.0704500147354988
10 1160 "unique" 9.739 10 0.50312238285742
10 1170 "simpson" 0.89478 0.9 0.0101811224948556
10 1170 "shannon" 2.26692063789923 2.30258509299405 0.0680512819172864
10 1170 "unique" 9.745 10 0.481878830420268
10 1180 "simpson" 0.89504 0.9 0.0104837163405114
10 1180 "shannon" 2.26880912519042 2.30258509299405 0.0694483576942856
10 1180 "unique" 9.759 10 0.489037992550836
10 1190 "simpson" 0.89506 0.9 0.0102421336303185
10 1190 "shannon" 2.2688614500048 2.30258509299405 0.0684750436563289
10 1190 "unique" 9.759 10 0.484926957545308
10 1200 "simpson" 0.89496 0.9 0.0102519999757854
10 1200 "shannon" 2.26825460744597 2.30258509299405 0.0679474020188859
10 1200 "unique" 9.755 10 0.478752758952055
10 1210 "simpson" 0.89492 0.9 0.0110957972546688
10 1210 "shannon" 2.26834091206771 2.30258509299405 0.0712916234625716
10 1210 "unique" 9.757 10 0.496182624844112
10 1220 "simpson" 0.89538 0.9 0.00983627736251631
10 1220 "shannon" 2.27099321636085 2.30258509299405 0.0658028251068506
10 1220 "unique" 9.774 10 0.465984056745655
10 1230 "simpson" 0.89436 0.9 0.0108216222216222
10 1230 "shannon" 2.26400941974088 2.30258509299405 0.0725007575594884
10 1230 "unique" 9.724 10 0.513895016601728
10 1240 "simpson" 0.89542 0.9 0.00952440624471222
10 1240 "shannon" 2.27109786598961 2.30258509299405 0.0644796560105189
10 1240 "unique" 9.774 10 0.459494434280909
10 1250 "simpson" 0.89494 0.9 0.010104380163993
10 1250 "shannon" 2.26785706414465 2.30258509299405 0.0683510469656741
10 1250 "unique" 9.751 10 0.487069026151571
10 1260 "simpson" 0.89538 0.9 0.00937782189762324
10 1260 "shannon" 2.27082060711738 2.30258509299405 0.0634401074913515
10 1260 "unique" 9.772 10 0.451907313749425
10 1270 "simpson" 0.89496 0.9 0.0104837163405116
10 1270 "shannon" 2.2680819982025 2.30258509299405 0.0704599793634261
10 1270 "unique" 9.753 10 0.500241183071973
10 1280 "simpson" 0.89554 0.9 0.00982878451310261
10 1280 "shannon" 2.27201594722801 2.30258509299405 0.0663705864803308
10 1280 "unique" 9.781 10 0.472506362139452
10 1290 "simpson" 0.89528 0.9 0.0101698094881383
10 1290 "shannon" 2.27038637380203 2.30258509299405 0.0677670267446158
10 1290 "unique" 9.77 10 0.47888341935102
10 1300 "simpson" 0.89392 0.9 0.0114876266289242
10 1300 "shannon" 2.26123683101864 2.30258509299405 0.0750707349067048
10 1300 "unique" 9.705 10 0.527497159474112
10 1310 "simpson" 0.89482 0.9 0.0100831180330922
10 1310 "shannon" 2.26711159214972 2.30258509299405 0.0677757522751797
10 1310 "unique" 9.746 10 0.481368586133031
10 1320 "simpson" 0.89464 0.9 0.0104008931625403
10 1320 "shannon" 2.26569131798124 2.30258509299405 0.07087635019603
10 1320 "unique" 9.735 10 0.506983266027615
10 1330 "simpson" 0.89588 0.9 0.00933341913302472
10 1330 "shannon" 2.27437264764192 2.30258509299405 0.062637155499046
10 1330 "unique" 9.798 10 0.444289762872604
10 1340 "simpson" 0.89488 0.9 0.010093933202052
10 1340 "shannon" 2.26744117583632 2.30258509299405 0.0681033207047576
10 1340 "unique" 9.748 10 0.484490176093105
10 1350 "simpson" 0.89486 0.9 0.0102217848189483
10 1350 "shannon" 2.26747515564368 2.30258509299405 0.0683393145414177
10 1350 "unique" 9.749 10 0.483976480041363
10 1360 "simpson" 0.89526 0.9 0.0104134932102942
10 1360 "shannon" 2.27026608937293 2.30258509299405 0.0681406369544364
10 1360 "unique" 9.769 10 0.479446419184529
10 1370 "simpson" 0.89478 0.9 0.010792037252904
10 1370 "shannon" 2.26700694252097 2.30258509299405 0.0716967203890988
10 1370 "unique" 9.746 10 0.50570716797346
10 1380 "simpson" 0.89452 0.9 0.0107928720035998
10 1380 "shannon" 2.26511845522977 2.30258509299405 0.0722866082952263
10 1380 "unique" 9.732 10 0.512287456842772
10 1390 "simpson" 0.8954 0.9 0.0093663081162072
10 1390 "shannon" 2.27095923655349 2.30258509299405 0.0635465114647432
10 1390 "unique" 9.773 10 0.453515905649046
10 1400 "simpson" 0.89476 0.9 0.0104235814886752
10 1400 "shannon" 2.26669570384138 2.30258509299405 0.0702093561895112
10 1400 "unique" 9.743 10 0.499199559495198
10 1410 "simpson" 0.8951 0.9 0.00990394305759523
10 1410 "shannon" 2.26905240425529 2.30258509299405 0.0664817041000337
10 1410 "unique" 9.76 10 0.471829018419409
10 1420 "simpson" 0.89546 0.9 0.00975107601670105
10 1420 "shannon" 2.2715477341053 2.30258509299405 0.0653705140374787
10 1420 "unique" 9.778 10 0.463606439699592
10 1430 "simpson" 0.89526 0.9 0.0103749718091203
10 1430 "shannon" 2.27050665823112 2.30258509299405 0.0679596489768727
10 1430 "unique" 9.772 10 0.4756492849172
10 1440 "simpson" 0.89448 0.9 0.010883384034759
10 1440 "shannon" 2.26510011022276 2.30258509299405 0.071903740896125
10 1440 "unique" 9.733 10 0.505931780941825
10 1450 "simpson" 0.89468 0.9 0.0107243933447357
10 1450 "shannon" 2.26648640458388 2.30258509299405 0.0707314334876697
10 1450 "unique" 9.743 10 0.497190303805492
10 1460 "simpson" 0.89508 0.9 0.010193012189608
10 1460 "shannon" 2.26900007944091 2.30258509299405 0.0679448832262641
10 1460 "unique" 9.76 10 0.480240180150132
10 1470 "simpson" 0.89492 0.9 0.0104260396269293
10 1470 "shannon" 2.26814995781722 2.30258509299405 0.0685358886541289
10 1470 "unique" 9.755 10 0.48083906476721
10 1480 "simpson" 0.895 0.9 0.0103492563552704
10 1480 "shannon" 2.26861817093993 2.30258509299405 0.0683974032135511
10 1480 "unique" 9.758 10 0.48131867579356
10 1490 "simpson" 0.89534 0.9 0.00985807189979768
10 1490 "shannon" 2.27071595748863 2.30258509299405 0.0661424707826964
10 1490 "unique" 9.772 10 0.469293337089115
10 1500 "simpson" 0.89478 0.9 0.0102594764416541
10 1500 "shannon" 2.26692063789923 2.30258509299405 0.0684395625897747
10 1500 "unique" 9.745 10 0.483951659992201
10 1510 "simpson" 0.8949 0.9 0.0101633308168776
10 1510 "shannon" 2.2677524145159 2.30258509299405 0.0679170383831599
10 1510 "unique" 9.751 10 0.480864045474635
10 1520 "simpson" 0.89512 0.9 0.0100541875199684
10 1520 "shannon" 2.26910472906966 2.30258509299405 0.0676349404674249
10 1520 "unique" 9.76 10 0.480240180150132
10 1530 "simpson" 0.89424 0.9 0.0110156136344619
10 1530 "shannon" 2.26317764312421 2.30258509299405 0.073896910556046
10 1530 "unique" 9.718 10 0.524166720376971
10 1540 "simpson" 0.89592 0.9 0.00882221238870566
10 1540 "shannon" 2.27447729727067 2.30258509299405 0.0601695378673732
10 1540 "unique" 9.798 10 0.430559381945606
10 1550 "simpson" 0.89458 0.9 0.0107302720719812
10 1550 "shannon" 2.26562064815985 2.30258509299405 0.0712616893815287
10 1550 "unique" 9.736 10 0.502550053782261
10 1560 "simpson" 0.89468 0.9 0.0111275074217643
10 1560 "shannon" 2.26667735883436 2.30258509299405 0.0715512136571861
10 1560 "unique" 9.745 10 0.498220055019086
10 1570 "simpson" 0.89512 0.9 0.0100142840925294
10 1570 "shannon" 2.26927733831313 2.30258509299405 0.0668330115355298
10 1570 "unique" 9.762 10 0.472842023914524
10 1580 "simpson" 0.89496 0.9 0.0103298163151677
10 1580 "shannon" 2.26818664783125 2.30258509299405 0.067719548467193
10 1580 "unique" 9.754 10 0.477191483276593
10 1590 "simpson" 0.89456 0.9 0.0105886032373737
10 1590 "shannon" 2.26541405910901 2.30258509299405 0.0696347791891773
10 1590 "unique" 9.734 10 0.491411727053276
